SITE_NO	coords.x1	coords.x2	SUCode	DATES	TIMES	NetworkType	CYCLE	AGENCY_CD	DEC_LAT_VA	DEC_LONG_VA	WATER_USE_1_CD	AQFR_TYPE_CD	WELL_DEPTH_VA	HOLE_DEPTH_VA	NAT_AQFR_CD	DEPTH	R00618	P00618	R00613	P00613	R00631	P00631	X1974_LU11	X1974_LU12	X1974_LU21	X1974_LU22	X1974_LU23	X1974_LU24	X1974_LU25	X1974_LU26	X1974_LU27	X1974_LU31	X1974_LU32	X1974_LU33	X1974_LU41	X1974_LU43	X1974_LU44	X1974_LU45	X1974_LU50	X1974_LU60	X1982_LU11	X1982_LU12	X1982_LU21	X1982_LU22	X1982_LU23	X1982_LU24	X1982_LU25	X1982_LU26	X1982_LU27	X1982_LU31	X1982_LU32	X1982_LU33	X1982_LU41	X1982_LU43	X1982_LU44	X1982_LU45	X1982_LU50	X1982_LU60	X1992_LU11	X1992_LU12	X1992_LU21	X1992_LU22	X1992_LU23	X1992_LU24	X1992_LU25	X1992_LU26	X1992_LU27	X1992_LU31	X1992_LU32	X1992_LU33	X1992_LU41	X1992_LU43	X1992_LU44	X1992_LU45	X1992_LU50	X1992_LU60	X2002_LU11	X2002_LU12	X2002_LU21	X2002_LU22	X2002_LU23	X2002_LU24	X2002_LU25	X2002_LU26	X2002_LU27	X2002_LU31	X2002_LU32	X2002_LU33	X2002_LU41	X2002_LU43	X2002_LU44	X2002_LU45	X2002_LU50	X2002_LU60	X2012_LU11	X2012_LU12	X2012_LU21	X2012_LU22	X2012_LU23	X2012_LU24	X2012_LU25	X2012_LU26	X2012_LU27	X2012_LU31	X2012_LU32	X2012_LU33	X2012_LU41	X2012_LU43	X2012_LU44	X2012_LU45	X2012_LU50	X2012_LU60	NFert92_01	NConf92_97	Wet_n_ww_2002	Wet_n_ww_2012	Total_n_tw_2002	Total_n_tw_2012	PDEN1990_sqkm	PDEN2000_sqkm	PDEN2010_sqkm	avg_awc_mean	avg_bd_mean	avg_clay_mean	avg_ksat_mean	avg_kv_mean	avg_om_mean	avg_por_mean	avg_sand_mean	avg_silt_mean	DrnClass_4_mean	DrnClass_6_mean	DrnClass_8_mean	wtdep_min_mean	Rech_mmyr_SWB	Rech_mmyr_Reitz	QuaternaryThickness	Terrane	ROCKTYPE	MIN_AGE	UNIT_NAME	CMIN_AGE	MAX_EON	MAX_ERA	MAX_PERIOD	MAX_EPOCH	MIN_MA	MAX_MA	LITH_RANK	LITH1	LITH2	LITH3	TOTAL_LITH	PET	Runoff_Reitz	TWI	SubsurfContactTime	StreamDensity	StreamDistance	DTW_m_MODFLOW	VWC_MODFLOW	ResidTime_yrs_MODFLOW	depth_zone	LNO3
271918081211001	1451633.791	585219.3693	surfpau	12/4/2007	1905	Unkwn	9	USGS	27.3217	-81.3528	P		1284	NA		1284	<	0.04	<	0.002	<	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.42909749	0.082282305	3.927377	2.678126	9.905066	6.838057	299.51	348.59	560.488189	0.065614934	1.52109078	2.060604368	175.82387	168.8243234	0.941372531	42.60034616	96.6394043	1.299992153	22.20833333	0	11.95833333	NA	NA	182.079575	NA	NA	Sedimentary	Quaternary	Reworked Cypresshead sediments	Pleistocene	Phanerozoic	Cenozoic	Tertiary-Neogene	Late-Pliocene	0.0117	3.6	Minor	Unconsolidated	Coarse-detrital	Gravel	Unconsolidated - Coarse-detrital - Gravel	45.51039923	0.189744204	11.55306073	98	0.041798032	1503.145356	3.927509308	14.52918797	4.634304076	deep	-3.218875825
272314081135701	1462343.156	594197.4765	surfpau	11/7/2007	2255	Unkwn	9	USGS	27.3872	-81.2325	P		155	NA		155	<	0.04	<	0.002	<	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.6146759	1.439285851	3.660256	2.501293	5.984374	4.583763	17.61	33.82	53.6300813	0.093920832	1.442269367	2.407295559	79.15640391	52.69737708	6.433258057	45.57473357	95.55366848	2.039043924	51.29166667	0	25.375	31	NA	11.83623832	NA	NA	NA	NA	Undifferentiated sediments	Holocene	Phanerozoic	Cenozoic	Quaternary	Pleistocene	0	2.58	Minor	Unconsolidated	Fine-detrital	Silt	Unconsolidated - Fine-detrital - Silt	45.51039429	0.143623432	14.81063778	589	0.122326432	310.421834	0.13103769	6.977564327	0.429467915	deep	-3.218875825
272352098585101	-296306.8054	486198.7444	colopau	9/10/1997	2040	Unkwn	9	USGS	27.3981	-98.9811	P		198	198	S100CSLLWD	198		5.903	<	0.01		5.903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.006065	2.204008	7.981359	6.322074	0	0	0	0.122412942	1.583530268	15.39505787	6.074724182	3.116041451	0.902344317	40.24414063	67.70937177	16.89557036	0	0	0	NA	NA	6.668035559	NA	NA	Sedimentary	Miocene	Goliad Formation	Miocene	Phanerozoic	Cenozoic	Tertiary-Neogene	Miocene	5.333	23.03	Major	Sedimentary	Clastic	Sandstone	Sedimentary - Clastic - Sandstone	47.16478577	0.033207517	10.38400024	539	0	11063.12476	20.79082697	18.00072386	84.62421718	deep	1.775460696
272408081232501	1446602.436	593452.0216	surfpau	5/31/1989	1700	Unkwn	9	USGS	27.4025	-81.3901	H	C	595	595		595		NA		NA		0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80.31211635	0.269287564	3.805592	2.635526	10.07388	6.900528	6.858585859	6.858585859	22	0.042881078	1.548112156	1.751751974	238.1433254	235.9689878	0.292560776	41.58067255	96.70463655	1.543618509	0	0	0	NA	NA	133.2015206	NA	NA	Sedimentary	Quaternary	Reworked Cypresshead sediments	Pleistocene	Phanerozoic	Cenozoic	Tertiary-Neogene	Late-Pliocene	0.0117	3.6	Minor	Unconsolidated	Coarse-detrital	Gravel	Unconsolidated - Coarse-detrital - Gravel	45.51039682	0.140495211	9.896078671	141.8571429	0.096356051	1491.862845	15.34432983	14.05831125	11.62013498	shallow	-3.912023005
272625081185301	1453367.388	598720.507	surfpau	11/7/2007	1955	Unkwn	9	USGS	27.4403	-81.3147	P		1000	NA		1000	<	0.04	<	0.002	<	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8837382	0.100982825	3.758896	2.574293	6.083014	4.656763	20.96039604	82.63366337	172	0.099058593	1.425355517	3.064583266	85.3656702	68.30467943	3.753487579	46.21299554	95.02210582	1.913311288	55.87603306	40.33057851	2.223140496	49.07438017	NA	225.1241096	NA	NA	Sedimentary	Quaternary	Undifferentiated sediments	Holocene	Phanerozoic	Cenozoic	Quaternary	Pleistocene	0	2.58	Minor	Unconsolidated	Fine-detrital	Silt	Unconsolidated - Fine-detrital - Silt	45.51039682	0.132785018	12.8414904	252	0.112205394	1285.27872	0.990471406	16.0217967	0.036440324	deep	-3.218875825
272636098531601	-286913.5241	490927.3627	colopau	10/30/1997	1740	Unkwn	9	USGS	27.4436	-98.8881	H		360	360	S100CSLLWD	360	<	0.05	<	0.01	<	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.852840944	4.005840648	1.985753	2.075695	7.977197	6.113618	0	0	0.455645161	0.125165167	1.57555774	20.78583419	11.42066237	4.619333315	0.610059376	40.54498644	66.3274067	12.88676516	0	0	0	114	NA	0	NA	NA	Sedimentary	Pliocene	Sand sheet deposits	Holocene	Phanerozoic	Cenozoic	Quaternary	Holocene	0	0.0117	Major	Unconsolidated	Coarse-detrital	Sand	Unconsolidated - Coarse-detrital - Sand	47.101019	0.033930222	10.84646514	389	0	854.500705	2.284434546	18.52410589	13.5963082	shallow	-2.995732274
272638081171301	1456035.481	599538.2354	surfpau	1/15/2008	2220	Unkwn	9	USGS	27.4439	-81.2869	R		60	NA		60	<	0.0388	E	0.00121	<	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.90168427	0.846723231	3.759037	2.591157	6.083155	4.673628	15.47474747	56.4040404	18.45528455	0.072729179	1.507570834	3.256077122	93.74742223	68.54123997	2.736752897	43.11053632	94.05049092	2.693439106	58.94117647	3.974789916	16.41176471	38.17346939	NA	48.21695126	NA	NA	Sedimentary	Quaternary	Undifferentiated sediments	Holocene	Phanerozoic	Cenozoic	Quaternary	Pleistocene	0	2.58	Minor	Unconsolidated	Fine-detrital	Silt	Unconsolidated - Fine-detrital - Silt	45.50339117	0.114112131	13.12020227	429	0.110561098	232.267206	0.357493855	15.94334715	1.398012082	shallow	-3.218875825
272638098532301	-287081.0148	490976.5792	clowpas1	9/17/2013	1600	PAS	3	USGS	27.444	-98.8898	P		395	395	S100CSLLWD	395		0.0395		0.01062		0.05008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.896094345	4.066575213	1.985753	2.075695	7.977197	6.113618	0	0	0.424	0.125936957	1.57383587	21.17214581	11.58294626	4.66279461	0.580737971	40.60996586	66.06588925	12.76196494	0	0	0	114	NA	0.512604475	NA	NA	Sedimentary	Pliocene	Sand sheet deposits	Holocene	Phanerozoic	Cenozoic	Quaternary	Holocene	0	0.0117	Major	Unconsolidated	Coarse-detrital	Sand	Unconsolidated - Coarse-detrital - Sand	47.10102101	0.033015817	11.08019899	389	0	914.381449	2.369282314	18.52522577	13.14673095	deep	-2.994133552
272702081311201	1433035.599	596725.0723	surfpau	12/3/2007	1845	Unkwn	9	USGS	27.4506	-81.52	P		1180	NA		1180	<	0.04	<	0.002	<	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.42708769	1.194963364	3.706651	2.592386	10.49289	6.698406	22.26	227.75	428.6392157	0.063183292	1.5069472	1.815589396	122.9845866	118.6594727	0.735733732	43.13406576	97.21137695	0.973035431	29.59166667	22.03333333	7.741666667	89.10526316	NA	199.1527728	NA	NA	Sedimentary	Miocene	Reworked Cypresshead sediments	Pleistocene	Phanerozoic	Cenozoic	Tertiary-Neogene	Late-Pliocene	0.0117	3.6	Minor	Unconsolidated	Coarse-detrital	Gravel	Unconsolidated - Coarse-detrital - Gravel	45.54792302	0.18431495	10.70555556	78	0.097971273	2539.087198	3.132619338	15.74176761	2.797953459	deep	-3.218875825
272731081211601	1449159.85	600108.0046	surfpau	3/19/2008	1630	Unkwn	9	USGS	27.4586	-81.3544	P		1060	NA		1060	<	0.04	<	0.002	<	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.454188776	0	3.767284	2.597422	10.03557	6.862423	3.01980198	4.831683168	1.837944664	0.125577764	1.150563434	4.320766046	131.456666	127.1014831	20.99661379	56.58251556	94.24832476	1.430914282	24.38211382	19.06504065	34.65853659	32.23214286	NA	112.9698554	NA	NA	Sedimentary	Quaternary	Undifferentiated sediments	Holocene	Phanerozoic	Cenozoic	Quaternary	Pleistocene	0	2.58	Minor	Unconsolidated	Fine-detrital	Silt	Unconsolidated - Fine-detrital - Silt	45.45297018	0.198689461	11.44555664	213.5	0.146740402	3868.943973	2.045941093	14.61431936	0.288358011	deep	-3.218875825
272804098582001	-295160.25	493917.4778	txcupau	9/10/1997	2230	Unkwn	9	USGS	27.4684	-98.972	P		340	340	S100TXCLUP	340	<	0.05	<	0.01	<	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.224102532	0.314675471	2.112665	2.208717	8.087958	6.326783	123.7920792	170.0693069	169.7647059	0.122301346	1.582703028	15.66164613	6.528917101	3.209921812	0.897770939	40.27536141	67.98214643	16.3562043	0	0	0	NA	NA	0	NA	NA	Sedimentary	Miocene	Goliad Formation	Miocene	Phanerozoic	Cenozoic	Tertiary-Neogene	Miocene	5.333	23.03	Major	Sedimentary	Clastic	Sandstone	Sedimentary - Clastic - Sandstone	47.16478897	0.056644849	12.32449029	1301	0.013124867	7840.383814	2.384773436	17.85928648	16.85196841	deep	-2.995732274
272811081315501	1431547.627	598627.3519	surfpau	12/3/2007	2025	Unkwn	9	USGS	27.4697	-81.5319	P		230	NA		230	<	0.04	<	0.002	<	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.710886	2.576011	10.49713	6.682031	12.88	24.58	0	0.102636385	1.379210921	4.690410519	84.27307432	63.57336325	9.156551645	47.95430333	93.0350594	2.274524027	52.04132231	0.181818182	39.14049587	42.3255814	NA	60.87051479	NA	NA	Sedimentary	Miocene	Reworked Cypresshead sediments	Pleistocene	Phanerozoic	Cenozoic	Tertiary-Neogene	Late-Pliocene	0.0117	3.6	Minor	Unconsolidated	Coarse-detrital	Gravel	Unconsolidated - Coarse-detrital - Gravel	45.5479187	0.120544775	11.92959159	62	0.09827682	1645.463511	1.620773836	15.95847359	2.078662351	deep	-3.218875825
273055081185901	1451927.751	606866.0677	surfpau	1/16/2008	1927	Unkwn	9	USGS	27.5153	-81.3164	P		1000	NA		1000	<	0.04	<	0.002	<	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.48488115	1.522952568	3.755547	2.598161	9.345396	6.646052	1	2	1	0.062425095	1.532676831	2.15587201	82.0408957	66.30104681	0.923350083	42.16313734	94.54874246	3.295388205	96.85217391	0	2.27826087	30.85964912	NA	122.6531847	NA	NA	Sedimentary	Quaternary	Undifferentiated sediments	Holocene	Phanerozoic	Cenozoic	Quaternary	Pleistocene	0	2.58	Minor	Unconsolidated	Fine-detrital	Silt	Unconsolidated - Fine-detrital - Silt	45.45296805	0.125124645	12.255	137	0.076559573	2326.59249	3.612840925	14.9871793	3.642954647	deep	-3.218875825
273125081264601	1439064.138	605797.7949	surfpau	12/4/2007	1615	Unkwn	9	USGS	27.5236	-81.4461	P		NA	NA		NA	<	0.04	<	0.002	<	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71.19949777	0.028050786	3.561988	2.538119	11.24438	7.190135	54.16831683	60.78217822	82.93280632	0.042881081	1.548112249	1.751751819	238.1433311	235.9689853	0.292560761	41.5806723	96.70463102	1.543618444	0	0	0	NA	NA	198.3611802	NA	NA	Sedimentary	Quaternary	Reworked Cypresshead sediments	Pleistocene	Phanerozoic	Cenozoic	Tertiary-Neogene	Late-Pliocene	0.0117	3.6	Minor	Unconsolidated	Coarse-detrital	Gravel	Unconsolidated - Coarse-detrital - Gravel	45.49408406	0.15354839	11.49591812	95.71428571	0.060784642	1855.432941	4.434455525	14.40559872	4.442899211	deep	-3.218875825
273154099284801	-345363.6822	502639.9037	txcupau	1/14/1998	2000	Unkwn	9	USGS	27.532	-99.4803	H		440	440	S100TXCLUP	440		0.086	<	0.01		0.086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12411834	0.174281806	2.147002	1.899208	11.8839	8.529191	1788.17	2164.91	1914.505929	0.117437665	1.454528554	21.63322144	12.64319153	9.96900533	0.738903491	45.11213786	61.71911621	16.64766846	0	0	0	NA	NA	15.08204346	NA	NA	Sedimentary	Quaternary	Laredo Formation	Eocene	Phanerozoic	Cenozoic	Tertiary-Paleogene	Eocene	33.9	56	Major	Sedimentary	Clastic	Sandstone	Sedimentary - Clastic - Sandstone	47.44528198	0.170128912	10.03099976	167.8536585	0.116998068	2613.45306	15.22958651	20.06626283	86.78211721	shallow	-2.453407983
273212081311401	1431535.678	606100.5067	surfpau	12/4/2007	1400	Unkwn	9	USGS	27.5367	-81.5206	P		1220	NA		1220	<	0.04	<	0.002	<	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.066983087	0.035530999	3.547044	2.510449	11.22944	7.162466	8.96	61.32	282.7874016	0.051903102	1.469953375	1.330066875	178.8287871	171.3275291	0.622018846	44.53005412	97.7556111	0.914327395	7.683333333	45.88333333	13.16666667	75.90721649	NA	319.5652861	NA	NA	Sedimentary	Pliocene	Cypresshead Formation	Late-Pliocene	Phanerozoic	Cenozoic	Tertiary-Neogene	Late-Pliocene	2.58	3.6	Major	Unconsolidated	Coarse-detrital	Sand	Unconsolidated - Coarse-detrital - Sand	45.51205008	0.202413781	12.45858611	60	0.057139181	3987.040495	7.465160717	15.41731953	3.744560058	deep	-3.218875825
273252081264101	1438756.473	608506.6207	flaqpau	11/8/2007	1505	Unkwn	9	USGS	27.5483	-81.445	P		1029	1029	S400FLORDN	1029	<	0.04	<	0.002	<	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.24670708	1.819880044	3.569872	2.544641	11.25226	7.196657	65.18627451	118.3823529	199.2874016	0.065006912	1.374828252	1.654085506	181.4953835	177.8468129	6.773659446	48.11968994	97.13678533	1.209129333	3.5	18.48333333	15.2	75.58823529	NA	182.2591912	NA	NA	Sedimentary	Quaternary	Reworked Cypresshead sediments	Pleistocene	Phanerozoic	Cenozoic	Tertiary-Neogene	Late-Pliocene	0.0117	3.6	Minor	Unconsolidated	Coarse-detrital	Gravel	Unconsolidated - Coarse-detrital - Gravel	45.48734042	0.149358319	11.86708861	88.95121951	0.05144456	1864.324758	2.386427689	14.19325473	2.376789788	deep	-3.218875825
273521099274101	-343287.7917	508910.1431	txcupau	9/3/1997	1830	Unkwn	9	USGS	27.5895	-99.4617	R		800	800	S100TXCLUP	800	<	0.05	<	0.01	<	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.096536479	0.135552511	2.165978	1.93135	8.928273	7.495111	274.2020202	543.0606061	849.4745098	0.116771618	1.450193133	21.75996258	12.79285591	10.04574662	0.743896484	45.27573119	61.48170381	16.75833566	0	0	0	NA	NA	3.023299299	NA	NA	Sedimentary	Middle Eocene	Laredo Formation	Eocene	Phanerozoic	Cenozoic	Tertiary-Paleogene	Eocene	33.9	56	Major	Sedimentary	Clastic	Sandstone	Sedimentary - Clastic - Sandstone	47.44527975	0.100037036	9.370999756	159	0.09995364	4674.795831	18.66897438	19.85656622	177.0879796	shallow	-2.995732274
273903099374501	-359660.7192	516321.1998	txcupau	9/12/1997	1345	Unkwn	9	USGS	27.6511	-99.6295	P	C	1918	2000	S100TXCLUP	1918	<	0.05	<	0.01	<	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.540791035	2.1635149	NA	NA	NA	NA	2.242424242	5.818181818	47.33070866	0.149101273	1.419790873	15.77353674	12.83859327	12.57003065	1.066553876	46.4229905	29.25276097	54.97370427	0	0	0	NA	NA	0	NA	NA	Sedimentary	Quaternary	Terrace deposits	Holocene	Phanerozoic	Cenozoic	Quaternary	Pleistocene	0	2.58	Major	Unconsolidated	Coarse-detrital	Sand	Unconsolidated - Coarse-detrital - Sand	46.88121033	0.04168462	9.612500277	NA	0.120524443	29.744658	3.356863602	19.54726668	60.93170839	deep	-2.995732274
274439098144401	-222305.9466	522339.9602	clowpas1	9/16/2013	1500	PAS	3	USGS	27.7441	-98.2455	P		610	640	S100CSLLWD	610		5.31	<	0.001		5.31019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.532574165	0.953698228	2.445137	2.669247	7.596501	6.437317	162.4646465	180.3737374	230.5393701	0.147497508	1.535427125	23.37366832	7.17811471	5.60821281	0.92692175	42.05935644	56.8227983	19.80353742	0	1.033057851	0	NA	NA	0	NA	NA	Sedimentary	Pliocene	Lissie Formation	Pleistocene	Phanerozoic	Cenozoic	Quaternary	Pleistocene	0.0117	2.58	Major	Unconsolidated	Fine-detrital	Clay	Unconsolidated - Fine-detrital - Clay	46.25689697	0.093336312	10.29199951	818	0.127047888	1303.342244	8.229680634	21.47041992	54.8428912	deep	1.669627616
274451080322201	1523947.597	644325.4734	soflsus2	10/28/2008	1500	SUS	2	USGS	27.7475	-80.5394	H	U	70	80	S100SURFCL	70	<	0.0389	E	0.00113	<	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.40314331	0.386352253	4.091544	2.570164	10.75133	7.266255	23.97029703	128.5940594	803.468254	0.106508949	1.503947613	7.753824534	50.37612184	20.16118325	1.252960205	43.2472519	89.03635072	3.209814403	100	0	0	27.19834711	NA	205.4361091	NA	NA	Sedimentary	Quaternary	Anastasia Formation	Pleistocene	Phanerozoic	Cenozoic	Quaternary	Pleistocene	0.0117	2.58	Major	Sedimentary	Carbonate	Limestone	Sedimentary - Carbonate - Limestone	45.31834747	0.190980291	14.32653061	641.3	0.088940996	4128.320159	0.011474267	17.18452688	0	shallow	-3.218875825
274552081115201	1459311.885	635868.4719	flaqpau	9/9/2003	1345	Unkwn	9	USGS	27.7647	-81.1976	P		NA	NA	S400FLORDN	NA	<	0.02	<	0.01	<	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.25376093	1.060939244	4.101403	2.751854	8.576818	6.021084	0.979166667	2.9375	10.61023622	0.089610797	1.501408809	3.593914898	77.91613872	59.90123588	1.125554958	43.34306066	93.78031447	2.62576653	84.95	0	14.21666667	18.07692308	NA	254.6049517	NA	NA	Sedimentary	Quaternary	Undifferentiated sediments	Holocene	Phanerozoic	Cenozoic	Quaternary	Pleistocene	0	2.58	Minor	Unconsolidated	Fine-detrital	Silt	Unconsolidated - Fine-detrital - Silt	45.30597505	0.16130414	15.74455397	421.4285714	0.063153681	1760.933462	0.630586364	17.12537773	0.377026361	deep	-3.912023005
